Standing,Team,Total,P,K,P.1,K.1,P.2,K.2,P.3,K.3,Lobby
6.0,Kaged,32,7,2,13,0,2,6,3,4,Lobby 4
7.0,Dark Matter,29,5,9,7,4,5,5,20,0,Lobby 4
8.0,AST,22,17,0,12,2,10,7,10,8,Lobby 4
9.0,Already Peaked,18,18,0,11,2,7,0,2,3,Lobby 4
10.0,ROT,18,3,1,17,0,4,1,6,1,Lobby 4
11.0,Lifted,17,13,2,3,4,15,0,11,1,Lobby 4
12.0,Unit Gaming,13,15,1,8,0,17,0,7,6,Lobby 4
13.0,D A B,11,16,0,14,1,6,3,13,2,Lobby 4
14.0,Bocek Bandits,10,14,0,18,0,11,1,5,3,Lobby 4
15.0,Bots-R-Us,8,11,0,9,3,16,0,8,0,Lobby 4
16.0,Team Name,7,12,1,5,0,19,0,18,1,Lobby 4
17.0,Easy,6,19,0,19,0,13,3,14,1,Lobby 4
18.0,Dad Squad,6,9,2,16,0,20,0,9,0,Lobby 4
19.0,RIP,6,10,0,6,0,12,0,17,0,Lobby 4
20.0,Royalty,4,20,0,10,0,14,0,19,1,Lobby 4
