Standing,Team,Total,P,K,P.1,K.1,P.2,K.2,P.3,K.3,Lobby
2.0,DI,46,11,1,2,13,17,0,1,10,Lobby 3
3.0,Weebs Out,41,17,0,11,4,2,11,3,9,Lobby 3
4.0,3 Jabronies,32,19,0,1,9,5,2,10,3,Lobby 3
5.0,6bnt,29,1,13,18,0,16,3,13,0,Lobby 3
6.0,FV,28,7,6,4,0,8,2,5,6,Lobby 3
7.0,SYND,28,3,2,12,0,7,6,4,4,Lobby 3
8.0,BGR,27,5,2,6,2,3,8,14,0,Lobby 3
9.0,PRSTS,26,6,4,14,2,12,3,2,3,Lobby 3
10.0,Hope Die Last,20,15,5,8,5,9,1,9,2,Lobby 3
11.0,Fight Club,20,10,1,3,5,6,2,18,0,Lobby 3
12.0,RAT,19,16,0,5,3,4,4,12,2,Lobby 3
13.0,AAS,19,4,3,7,1,15,0,6,3,Lobby 3
14.0,Undertaker,14,9,3,9,7,19,0,17,0,Lobby 3
15.0,Duck Goes Quack,13,8,1,10,2,10,0,7,1,Lobby 3
16.0,SPL,8,18,0,19,0,14,3,15,3,Lobby 3
17.0,Wattson Simps,6,14,1,16,0,11,1,11,1,Lobby 3
18.0,Sxercise,4,12,1,13,0,18,0,16,1,Lobby 3
19.0,fifth grader,4,13,0,17,0,13,1,19,1,Lobby 3
20.0,Moanerz EU,0,20,0,20,0,20,0,20,0,Lobby 3
1.0,RD,47,14,0,8,3,3,6,1,16,Lobby 4
2.0,WLS,45,10,3,18,3,1,8,2,8,Lobby 4
3.0,CLN,43,3,15,3,9,13,1,17,3,Lobby 4
4.0,Exalty,43,4,5,1,4,6,4,3,3,Lobby 4
5.0,USG,40,1,5,19,0,2,6,4,3,Lobby 4
6.0,plei,38,2,7,7,4,5,7,13,3,Lobby 4
7.0,TD,29,7,0,2,6,15,3,9,5,Lobby 4
8.0,uwuowoboys,26,8,6,4,1,4,4,16,3,Lobby 4
9.0,47 squad,18,9,2,12,1,8,8,11,1,Lobby 4
10.0,NoFear,18,17,0,5,4,12,0,7,6,Lobby 4
11.0,Pepegi,15,15,7,16,3,11,3,19,0,Lobby 4
12.0,LGN,15,12,2,11,3,14,0,5,3,Lobby 4
13.0,ETH,13,11,0,9,3,7,2,8,0,Lobby 4
14.0,Oui,13,6,0,10,2,10,0,10,2,Lobby 4
15.0,KYKLOS,11,16,1,6,7,18,0,20,0,Lobby 4
16.0,Nuclear Apes,9,5,1,20,0,16,3,12,0,Lobby 4
17.0,BOOBA,7,13,0,14,0,9,2,15,0,Lobby 4
18.0,SHEESH,4,18,0,15,0,17,0,6,0,Lobby 4
19.0,The Last Hope,2,19,0,13,0,20,0,18,1,Lobby 4
20.0,Justthreeplayers,1,20,0,17,0,19,0,14,0,Lobby 4
