Standing,Team,Total,P,K,P.1,K.1,P.2,K.2,P.3,K.3,Lobby
12.0,0219,15,6,4,12,2,19,2,14,2,Lobby 4
13.0,White Clover,13,13,3,17,0,7,0,9,4,Lobby 4
14.0,MOB INT,12,18,2,9,1,16,0,15,6,Lobby 4
15.0,HLDC,11,19,0,7,6,9,0,18,0,Lobby 4
16.0,DM,9,16,5,19,1,20,0,7,0,Lobby 4
17.0,SlayerOfSundays,9,17,0,11,0,13,1,4,1,Lobby 4
18.0,WhyUs,8,11,4,14,0,8,0,16,0,Lobby 4
19.0,DSG Esports,5,20,0,20,1,10,2,19,0,Lobby 4
20.0,Carnage,3,12,0,16,0,12,1,17,0,Lobby 4
1.0,AAS,89,1,14,1,19,11,3,1,16,Lobby 5
2.0,AUS,63,6,9,2,8,1,16,12,5,Lobby 5
3.0,Fight Club,36,2,5,11,3,8,4,2,3,Lobby 5
4.0,FV,29,10,9,7,2,2,3,14,0,Lobby 5
5.0,6bnt,28,14,0,18,1,3,6,5,9,Lobby 5
6.0,3 Jabronies,26,4,4,5,4,14,2,4,1,Lobby 5
7.0,PRSTS,25,5,5,19,0,6,6,10,5,Lobby 5
8.0,SPL,21,3,3,15,0,4,4,11,0,Lobby 5
9.0,Hope Die Last,20,17,0,3,6,10,0,6,2,Lobby 5
10.0,Duck Goes Quack,18,20,0,4,3,17,0,3,3,Lobby 5
11.0,ConsoleGamers,16,8,3,6,2,9,2,13,1,Lobby 5
12.0,MZY,14,7,0,12,0,15,0,7,6,Lobby 5
13.0,VYBN,13,18,3,16,1,13,3,8,3,Lobby 5
14.0,Crying our best,12,15,1,9,0,5,2,9,0,Lobby 5
15.0,imissyou,9,19,0,14,2,7,3,16,0,Lobby 5
16.0,Minor Keepers,8,9,2,10,2,16,0,18,0,Lobby 5
17.0,ThatsaYouProblem,6,12,1,8,2,19,0,17,0,Lobby 5
18.0,Wait For Top 6,3,13,1,17,0,18,0,15,0,Lobby 5
19.0,kawaii,1,11,0,20,0,20,0,20,0,Lobby 5
20.0,PunX,1,16,0,13,0,18,0,20,0,Lobby 5
1.0,DI,82,1,11,1,15,6,10,2,10,Lobby 6
2.0,Undertaker,57,3,9,4,8,1,15,12,0,Lobby 6
3.0,RAT,31,10,1,7,14,3,0,9,2,Lobby 6
4.0,SYND,31,6,0,19,0,9,3,1,11,Lobby 6
5.0,Wattson Simps,31,18,0,5,1,2,3,3,7,Lobby 6
6.0,Weebs Out,23,8,2,18,2,4,8,14,3,Lobby 6
7.0,fifth grader,23,4,4,10,0,16,3,7,6,Lobby 6
8.0,Moanerz EU,21,5,8,9,2,18,0,11,4,Lobby 6
9.0,BGR,19,15,0,3,0,7,3,10,3,Lobby 6
10.0,Sxercise,18,2,2,14,0,11,0,6,2,Lobby 6
11.0,Convergent,17,12,1,2,4,13,1,17,0,Lobby 6
12.0,iEnvy,16,9,5,16,0,14,0,4,3,Lobby 6
13.0,NIBL,15,13,1,12,3,15,3,15,4,Lobby 6
14.0,Phoenix,13,16,2,6,2,20,0,5,2,Lobby 6
15.0,Falcons,10,7,4,13,2,19,0,16,0,Lobby 6
16.0,3apushili umerli,10,19,0,11,3,5,2,20,0,Lobby 6
17.0,TURKs,10,20,0,8,1,10,2,13,2,Lobby 6
18.0,Bontoutou_ESPORT,7,14,0,17,0,8,2,8,0,Lobby 6
19.0,qoud vera Genus,5,11,3,15,0,17,0,18,0,Lobby 6
20.0,PolyGuys,2,17,0,20,1,12,0,19,0,Lobby 6
1.0,CLN,76,5,14,1,12,12,1,1,20,Lobby 7
2.0,ETH,62,1,8,2,4,1,12,8,3,Lobby 7
3.0,NoFear,42,2,8,4,4,14,1,2,5,Lobby 7
4.0,KYKLOS,30,16,0,5,3,2,9,12,4,Lobby 7
5.0,Nuclear Apes,30,7,3,6,3,3,7,10,2,Lobby 7
6.0,BOOBA,28,10,0,11,3,5,9,5,5,Lobby 7
7.0,SHEESH,24,6,8,14,3,15,0,4,3,Lobby 7
8.0,The Last Hope,23,3,2,3,5,11,1,17,0,Lobby 7
9.0,Exalty,21,8,3,7,3,4,5,16,0,Lobby 7
10.0,LGN,20,18,0,15,4,7,5,7,4,Lobby 7
11.0,Aspirateur,17,4,8,17,0,10,1,15,0,Lobby 7
12.0,Senbonzakura,14,20,0,18,3,9,4,6,2,Lobby 7
13.0,Illuminary FTW,12,14,1,12,0,19,0,3,2,Lobby 7
14.0,NoHalo,11,9,0,9,5,18,0,14,1,Lobby 7
15.0,Over The Top Sgv,11,13,0,13,1,6,3,9,0,Lobby 7
16.0,OG,6,12,0,20,0,20,0,11,4,Lobby 7
17.0,XDA,4,19,0,8,0,13,0,13,0,Lobby 7
18.0,SVR,3,11,0,10,0,17,0,20,0,Lobby 7
19.0,CHOC,2,17,0,19,0,8,0,19,0,Lobby 7
20.0,Mat For Victory,1,15,0,16,0,16,0,18,0,Lobby 7
1.0,USG,55,5,5,3,7,1,12,3,1,Lobby 8
2.0,Pepegi,44,1,8,14,3,4,15,19,0,Lobby 8
3.0,uwuowoboys,42,7,1,2,8,2,6,6,3,Lobby 8
4.0,47 squad,39,18,2,8,2,7,4,2,17,Lobby 8
5.0,plei,37,2,5,5,4,6,3,7,6,Lobby 8
6.0,TD,32,8,0,4,1,5,1,1,7,Lobby 8
7.0,RD,31,4,15,18,4,18,0,8,5,Lobby 8
8.0,Justthreeplayers,24,3,4,11,8,11,0,11,2,Lobby 8
9.0,WLS,23,9,2,1,6,14,0,16,0,Lobby 8
10.0,Oui,22,15,0,6,7,12,2,5,4,Lobby 8
11.0,PKS,19,19,2,16,3,10,5,4,2,Lobby 8
12.0,Ween Gang,16,17,4,7,3,9,4,18,0,Lobby 8
13.0,JIGSAW,13,10,1,13,3,15,0,10,3,Lobby 8
14.0,FP,12,14,3,15,2,17,0,9,3,Lobby 8
15.0,AGILE,12,13,0,17,0,3,1,13,2,Lobby 8
16.0,Q Tactics,8,11,0,19,0,8,5,17,0,Lobby 8
17.0,Transatlantic EU,7,20,0,10,0,13,0,15,3,Lobby 8
18.0,First in Battle,5,12,1,9,0,16,0,12,0,Lobby 8
19.0,Next Gen Esports,4,6,0,12,0,19,0,20,0,Lobby 8
20.0,Bikes,2,16,0,20,0,20,1,14,0,Lobby 8
