Standing,Team,Total,P,K,P.1,K.1,P.2,K.2,P.3,K.3,Lobby
3.0,Dark Matter,40,4,6,1,6,3,4,16,0,Lobby 6
4.0,Young Prodigies,38,10,4,2,5,6,4,4,6,Lobby 6
5.0,LM,34,18,0,12,3,10,2,1,14,Lobby 6
6.0,OA,30,12,1,7,2,1,11,17,0,Lobby 6
7.0,JOYBOYS,24,8,0,5,4,8,4,6,5,Lobby 6
8.0,BQB,23,5,7,20,0,2,2,11,0,Lobby 6
9.0,Kings of Chaos,22,14,1,8,6,16,4,3,1,Lobby 6
10.0,ForcesGG,22,6,0,14,0,9,1,2,6,Lobby 6
11.0,TorontoMans,21,7,5,6,2,17,0,5,4,Lobby 6
12.0,xD,20,11,5,11,4,12,4,13,3,Lobby 6
13.0,Chosen Legacy,13,3,5,13,0,20,0,18,0,Lobby 6
14.0,TGJ,13,9,0,10,0,5,3,10,0,Lobby 6
15.0,Beyond Legendz,12,19,0,19,0,15,2,7,6,Lobby 6
16.0,Hooiya,9,17,0,9,1,13,0,9,3,Lobby 6
17.0,No Rolla Gang,7,16,0,15,2,19,0,14,3,Lobby 6
18.0,Team Name,6,13,0,17,0,4,0,20,0,Lobby 6
19.0,Just Having Fun,3,20,0,16,0,14,0,8,0,Lobby 6
20.0,Soli Deo Gloria,2,15,1,18,0,18,0,19,0,Lobby 6
1.0,pub stars,86,18,0,1,17,3,17,1,21,Lobby 7
2.0,MOAN,39,2,9,3,4,7,1,8,4,Lobby 7
3.0,The Semi Pros,35,8,4,7,7,1,7,17,0,Lobby 7
4.0,LM,34,13,9,2,8,17,0,6,4,Lobby 7
5.0,RT,33,3,11,5,0,10,6,11,2,Lobby 7
6.0,Shadow Point,30,12,0,12,0,2,8,3,4,Lobby 7
7.0,Hardstuck10k,29,4,6,11,2,4,5,13,4,Lobby 7
8.0,LNT,25,1,3,9,4,16,3,15,0,Lobby 7
9.0,SXG,22,5,4,10,5,15,0,9,4,Lobby 7
10.0,zyn,19,9,3,4,4,14,0,14,3,Lobby 7
11.0,TAT,19,11,3,15,3,6,1,4,2,Lobby 7
12.0,WPH,18,17,0,18,0,12,4,2,4,Lobby 7
13.0,Buds and Beer,14,10,2,6,0,5,2,12,0,Lobby 7
14.0,Deathbox Hunters,13,6,0,8,0,9,0,10,4,Lobby 7
15.0,Swanky Boys,12,7,1,13,0,8,1,7,1,Lobby 7
16.0,Inglorious,6,20,0,14,0,11,0,5,0,Lobby 7
17.0,Madhattergaming,3,19,0,16,0,13,2,16,0,Lobby 7
18.0,Phantom Troupe,3,14,0,19,0,18,0,18,2,Lobby 7
19.0,Melon Hogs,1,16,1,17,0,19,0,19,0,Lobby 7
20.0,Bloodline,1,15,0,20,0,20,0,20,0,Lobby 7
1.0,InevitableGaming,64,5,5,2,15,13,1,1,17,Lobby 8
2.0,LKM,47,3,5,1,8,5,10,11,0,Lobby 8
3.0,TPM,46,9,2,3,10,1,9,5,0,Lobby 8
4.0,LVG,43,4,5,15,0,2,13,2,1,Lobby 8
5.0,SMP,37,1,10,11,3,20,0,12,10,Lobby 8
6.0,O TAMA,29,8,8,5,1,4,1,7,5,Lobby 8
7.0,The Big 3,26,2,3,17,1,6,3,3,0,Lobby 8
8.0,NightMare Red,24,6,6,10,3,12,5,10,2,Lobby 8
9.0,Yess,19,12,4,4,3,10,2,9,0,Lobby 8
10.0,Alliance Esports,17,7,2,16,0,11,0,4,6,Lobby 8
11.0,ill,16,20,0,14,0,3,7,14,0,Lobby 8
12.0,Evil Eye,13,18,2,13,2,16,0,8,6,Lobby 8
13.0,YouLikeThatMate?,11,10,3,7,3,19,0,19,0,Lobby 8
14.0,Plimbo,9,11,0,8,3,18,2,15,0,Lobby 8
15.0,Dawn of Legends,9,17,0,18,0,8,3,6,1,Lobby 8
16.0,BOT,8,13,0,12,2,9,1,17,1,Lobby 8
17.0,Regen,7,16,0,20,0,7,0,13,3,Lobby 8
18.0,Sokudo Plus,7,15,1,9,2,15,0,20,0,Lobby 8
19.0,Facts on That,5,19,0,6,1,14,0,18,0,Lobby 8
20.0,ChocolateMilk,2,14,0,19,0,17,0,16,1,Lobby 8
