Standing,Team,Total,P,K,P.1,K.1,P.2,K.2,P.3,K.3,Lobby,Round,P.4,K.4,P.5,K.5,Split,Region
6.0,DON,27,10,0,4,2,1,5,13,0,Lobby 1,Quarterfinals,,,,,Split_2,APAC_North
7.0,AXIZ,21,9,1,10,1,3,6,8,0,Lobby 1,Quarterfinals,,,,,Split_2,APAC_North
8.0,O2,19,12,0,3,3,12,0,4,2,Lobby 1,Quarterfinals,,,,,Split_2,APAC_North
9.0,ETOLS,17,4,3,5,1,6,0,12,0,Lobby 1,Quarterfinals,,,,,Split_2,APAC_North
10.0,OC,13,11,0,7,2,7,0,5,0,Lobby 1,Quarterfinals,,,,,Split_2,APAC_North
11.0,NoK,12,6,1,8,1,8,1,9,0,Lobby 1,Quarterfinals,,,,,Split_2,APAC_North
12.0,SBI,11,13,0,9,0,4,1,10,0,Lobby 1,Quarterfinals,,,,,Split_2,APAC_North
13.0,EGJP,10,5,1,12,0,10,1,11,0,Lobby 1,Quarterfinals,,,,,Split_2,APAC_North
1.0,KZG,65,3,3,1,13,2,9,5,8,Lobby 2,Quarterfinals,,,,,Split_2,APAC_North
2.0,SYTH,52,1,6,5,6,5,1,1,7,Lobby 2,Quarterfinals,,,,,Split_2,APAC_North
3.0,MIYAM,35,5,3,7,3,4,5,3,5,Lobby 2,Quarterfinals,,,,,Split_2,APAC_North
4.0,JDT,34,12,1,2,4,11,0,2,9,Lobby 2,Quarterfinals,,,,,Split_2,APAC_North
5.0,FAFAFA,29,11,9,10,8,9,6,13,0,Lobby 2,Quarterfinals,,,,,Split_2,APAC_North
6.0,LLGS,28,6,6,11,0,1,4,8,0,Lobby 2,Quarterfinals,,,,,Split_2,APAC_North
7.0,HGC,27,2,7,13,0,10,3,9,3,Lobby 2,Quarterfinals,,,,,Split_2,APAC_North
8.0,NEMO,25,9,2,4,3,3,1,4,0,Lobby 2,Quarterfinals,,,,,Split_2,APAC_North
9.0,YNI,19,4,2,12,0,8,7,11,1,Lobby 2,Quarterfinals,,,,,Split_2,APAC_North
10.0,IGG,16,10,0,8,3,7,2,10,2,Lobby 2,Quarterfinals,,,,,Split_2,APAC_North
11.0,DELL,14,13,0,6,1,6,2,7,1,Lobby 2,Quarterfinals,,,,,Split_2,APAC_North
12.0,EVA:E,14,7,0,3,2,14,0,12,0,Lobby 2,Quarterfinals,,,,,Split_2,APAC_North
13.0,3BK,13,8,3,14,0,12,1,6,2,Lobby 2,Quarterfinals,,,,,Split_2,APAC_North
14.0,REVO,5,14,0,9,0,13,0,14,0,Lobby 2,Quarterfinals,,,,,Split_2,APAC_North
1.0,CRW,44,7,5,1,12,2,3,0,0,Lobby 3,Quarterfinals,,,,,Split_2,APAC_North
2.0,DSG,37,13,1,13,0,1,22,0,0,Lobby 3,Quarterfinals,,,,,Split_2,APAC_North
3.0,Streamer,32,1,6,2,3,8,0,0,0,Lobby 3,Quarterfinals,,,,,Split_2,APAC_North
4.0,AGND,29,2,3,3,4,4,1,0,0,Lobby 3,Quarterfinals,,,,,Split_2,APAC_North
5.0,VS,25,10,5,5,10,9,2,0,0,Lobby 3,Quarterfinals,,,,,Split_2,APAC_North
6.0,N1A,24,3,5,7,3,5,2,0,0,Lobby 3,Quarterfinals,,,,,Split_2,APAC_North
7.0,VMJ,14,4,2,9,0,6,2,0,0,Lobby 3,Quarterfinals,,,,,Split_2,APAC_North
8.0,UNDOGS,14,8,1,11,0,3,3,0,0,Lobby 3,Quarterfinals,,,,,Split_2,APAC_North
9.0,RDNS,12,11,0,4,3,7,0,0,0,Lobby 3,Quarterfinals,,,,,Split_2,APAC_North
10.0,ScL,9,6,2,8,0,10,0,0,0,Lobby 3,Quarterfinals,,,,,Split_2,APAC_North
11.0,VEX,7,5,0,12,1,11,0,0,0,Lobby 3,Quarterfinals,,,,,Split_2,APAC_North
12.0,RAVENS,6,12,2,10,0,12,0,0,0,Lobby 3,Quarterfinals,,,,,Split_2,APAC_North
13.0,2ND,6,9,0,6,0,13,0,0,0,Lobby 3,Quarterfinals,,,,,Split_2,APAC_North
1.0,STY,77,1,27,8,1,13,3,1,19,Lobby 4,Quarterfinals,,,,,Split_2,APAC_North
2.0,TU,36,6,3,1,10,6,2,7,0,Lobby 4,Quarterfinals,,,,,Split_2,APAC_North
3.0,NES,35,12,0,4,9,1,7,11,0,Lobby 4,Quarterfinals,,,,,Split_2,APAC_North
4.0,GEMI,34,11,0,3,8,7,6,3,2,Lobby 4,Quarterfinals,,,,,Split_2,APAC_North
5.0,NVS,29,2,3,5,4,5,4,12,0,Lobby 4,Quarterfinals,,,,,Split_2,APAC_North
6.0,Oasis,29,10,1,2,3,11,1,2,3,Lobby 4,Quarterfinals,,,,,Split_2,APAC_North
7.0,RGS,23,8,0,6,0,2,4,5,1,Lobby 4,Quarterfinals,,,,,Split_2,APAC_North
8.0,NT,22,5,1,14,0,4,3,4,3,Lobby 4,Quarterfinals,,,,,Split_2,APAC_North
9.0,NAT,21,3,1,9,0,8,1,8,6,Lobby 4,Quarterfinals,,,,,Split_2,APAC_North
10.0,LFTSF,20,4,4,10,3,10,3,13,0,Lobby 4,Quarterfinals,,,,,Split_2,APAC_North
11.0,Zenith,14,14,0,11,0,3,2,9,1,Lobby 4,Quarterfinals,,,,,Split_2,APAC_North
12.0,Trinity,12,7,0,13,0,12,0,6,4,Lobby 4,Quarterfinals,,,,,Split_2,APAC_North
13.0,TVN,11,9,0,7,1,9,2,14,0,Lobby 4,Quarterfinals,,,,,Split_2,APAC_North
14.0,BeastMode,5,13,0,12,0,14,0,10,0,Lobby 4,Quarterfinals,,,,,Split_2,APAC_North
1.0,ETOLS,81,15,4,1,8,1,11,16,0,Lobby 1,Semifinals,11.0,7.0,1.0,13.0,Split_2,APAC_North
2.0,HGC,52,3,4,15,1,2,7,3,15,Lobby 1,Semifinals,13.0,0.0,19.0,0.0,Split_2,APAC_North
3.0,JDT,47,7,9,19,2,3,10,7,5,Lobby 1,Semifinals,18.0,0.0,3.0,1.0,Split_2,APAC_North
4.0,N2H,42,11,5,9,5,20,0,9,8,Lobby 1,Semifinals,1.0,5.0,8.0,0.0,Split_2,APAC_North
5.0,KZG,40,6,5,8,8,12,5,14,3,Lobby 1,Semifinals,15.0,3.0,14.0,7.0,Split_2,APAC_North
6.0,SYTH,40,10,0,13,1,8,4,4,2,Lobby 1,Semifinals,12.0,3.0,2.0,10.0,Split_2,APAC_North
7.0,NEMO,37,2,7,10,0,4,2,6,1,Lobby 1,Semifinals,10.0,0.0,4.0,1.0,Split_2,APAC_North
8.0,FAFAFA,35,13,3,5,9,13,1,10,2,Lobby 1,Semifinals,14.0,3.0,9.0,6.0,Split_2,APAC_North
9.0,ICHC,32,20,0,2,6,16,0,19,1,Lobby 1,Semifinals,7.0,6.0,5.0,3.0,Split_2,APAC_North
10.0,ORC,32,12,0,14,0,6,4,2,1,Lobby 1,Semifinals,3.0,3.0,12.0,2.0,Split_2,APAC_North
11.0,LLGS,28,4,0,12,2,11,2,5,3,Lobby 1,Semifinals,6.0,1.0,7.0,3.0,Split_2,APAC_North
12.0,DON,27,5,6,18,0,7,2,8,3,Lobby 1,Semifinals,9.0,3.0,10.0,0.0,Split_2,APAC_North
13.0,RAID,25,17,0,14,0,15,0,17,0,Lobby 1,Semifinals,2.0,14.0,20.0,0.0,Split_2,APAC_North
14.0,OC,25,14,4,3,7,5,1,18,0,Lobby 1,Semifinals,19.0,0.0,13.0,0.0,Split_2,APAC_North
15.0,YNI,25,18,0,16,0,10,3,1,6,Lobby 1,Semifinals,8.0,0.0,18.0,0.0,Split_2,APAC_North
16.0,ALT,23,16,3,7,5,17,0,20,0,Lobby 1,Semifinals,5.0,2.0,11.0,5.0,Split_2,APAC_North
17.0,IGG,23,1,8,20,0,18,0,13,0,Lobby 1,Semifinals,20.0,1.0,15.0,0.0,Split_2,APAC_North
18.0,MIYAM,19,19,0,11,3,19,0,11,2,Lobby 1,Semifinals,4.0,5.0,16.0,2.0,Split_2,APAC_North
19.0,AXIZ,17,9,0,17,0,14,4,15,2,Lobby 1,Semifinals,16.0,0.0,6.0,4.0,Split_2,APAC_North
20.0,O2,13,8,0,4,1,9,1,12,1,Lobby 1,Semifinals,17.0,0.0,17.0,0.0,Split_2,APAC_North
1.0,CRW,86,1,15,1,12,3,10,9,2,Lobby 2,Semifinals,13.0,4.0,7.0,6.0,Split_2,APAC_North
2.0,LFTSF,69,15,2,18,0,1,12,2,6,Lobby 2,Semifinals,1.0,10.0,8.0,3.0,Split_2,APAC_North
3.0,N1A,63,11,0,2,7,2,8,8,3,Lobby 2,Semifinals,10.0,6.0,2.0,7.0,Split_2,APAC_North
4.0,TU,47,5,3,7,5,4,0,5,10,Lobby 2,Semifinals,2.0,3.0,12.0,0.0,Split_2,APAC_North
5.0,Streamer,46,4,2,4,4,13,2,1,7,Lobby 2,Semifinals,8.0,5.0,11.0,0.0,Split_2,APAC_North
6.0,STY,44,9,9,5,10,14,8,12,6,Lobby 2,Semifinals,20.0,0.0,17.0,3.0,Split_2,APAC_North
7.0,NVS,36,7,3,8,4,6,0,4,0,Lobby 2,Semifinals,4.0,0.0,4.0,6.0,Split_2,APAC_North
8.0,NT,35,13,3,14,0,19,0,13,0,Lobby 2,Semifinals,14.0,6.0,1.0,10.0,Split_2,APAC_North
9.0,GEMI,35,6,4,10,1,5,4,7,0,Lobby 2,Semifinals,6.0,3.0,5.0,4.0,Split_2,APAC_North
10.0,VEX,32,2,2,15,0,8,3,10,1,Lobby 2,Semifinals,19.0,0.0,3.0,5.0,Split_2,APAC_North
11.0,VS,29,19,0,19,0,18,1,6,11,Lobby 2,Semifinals,3.0,4.0,14.0,2.0,Split_2,APAC_North
12.0,RDNS,26,3,10,9,0,11,1,15,0,Lobby 2,Semifinals,9.0,0.0,9.0,0.0,Split_2,APAC_North
13.0,DSG,24,16,2,13,2,17,3,14,3,Lobby 2,Semifinals,12.0,4.0,15.0,6.0,Split_2,APAC_North
14.0,NES,23,18,0,12,0,12,0,3,7,Lobby 2,Semifinals,11.0,0.0,6.0,3.0,Split_2,APAC_North
15.0,UNDOGS,22,14,0,3,4,15,0,11,0,Lobby 2,Semifinals,7.0,5.0,19.0,0.0,Split_2,APAC_North
16.0,ScL,15,17,0,17,0,9,7,17,0,Lobby 2,Semifinals,17.0,0.0,10.0,4.0,Split_2,APAC_North
17.0,RGS,12,12,0,20,0,7,1,19,0,Lobby 2,Semifinals,5.0,2.0,13.0,0.0,Split_2,APAC_North
18.0,NAT,10,8,0,6,5,20,0,16,0,Lobby 2,Semifinals,18.0,0.0,18.0,0.0,Split_2,APAC_North
19.0,AGND,7,10,0,16,2,16,1,20,0,Lobby 2,Semifinals,15.0,1.0,16.0,0.0,Split_2,APAC_North
20.0,Oasis,7,20,0,11,2,10,1,18,1,Lobby 2,Semifinals,16.0,0.0,20.0,0.0,Split_2,APAC_North
1.0,GEMI,68,4,5,2,13,5,6,11,2,Lobby 1,Finals,10.0,6.0,3.0,8.0,Split_2,APAC_North
2.0,STY,67,13,2,10,9,10,7,1,13,Lobby 1,Finals,5.0,12.0,10.0,1.0,Split_2,APAC_North
3.0,KZG,66,12,2,12,2,1,13,10,6,Lobby 1,Finals,1.0,15.0,19.0,0.0,Split_2,APAC_North
4.0,N1A,65,3,8,4,3,4,8,8,8,Lobby 1,Finals,19.0,3.0,4.0,11.0,Split_2,APAC_North
5.0,N2H,55,7,3,1,6,6,4,15,3,Lobby 1,Finals,2.0,4.0,9.0,5.0,Split_2,APAC_North
6.0,JDT,43,2,4,8,3,8,1,5,7,Lobby 1,Finals,3.0,3.0,11.0,0.0,Split_2,APAC_North
7.0,LFTSF,40,1,13,17,4,9,1,16,0,Lobby 1,Finals,8.0,1.0,6.0,2.0,Split_2,APAC_North
8.0,TU,39,19,0,3,0,3,5,2,4,Lobby 1,Finals,7.0,0.0,8.0,2.0,Split_2,APAC_North
9.0,SYTH,28,16,0,20,0,17,1,17,0,Lobby 1,Finals,4.0,4.0,1.0,6.0,Split_2,APAC_North
10.0,CRW,24,10,0,19,0,14,0,9,1,Lobby 1,Finals,14.0,0.0,2.0,8.0,Split_2,APAC_North
11.0,NT,23,11,3,16,0,7,4,19,0,Lobby 1,Finals,9.0,3.0,5.0,3.0,Split_2,APAC_North
12.0,VEX,22,18,0,13,0,2,3,4,4,Lobby 1,Finals,18.0,0.0,17.0,0.0,Split_2,APAC_North
13.0,ICHC,20,8,6,6,3,20,0,12,1,Lobby 1,Finals,13.0,0.0,18.0,3.0,Split_2,APAC_North
14.0,Streamer,20,14,2,11,0,12,3,6,3,Lobby 1,Finals,16.0,0.0,15.0,5.0,Split_2,APAC_North
15.0,NEMO,20,5,0,18,0,16,0,3,2,Lobby 1,Finals,6.0,0.0,7.0,1.0,Split_2,APAC_North
16.0,HGC,18,6,5,9,1,11,1,18,0,Lobby 1,Finals,15.0,3.0,13.0,0.0,Split_2,APAC_North
17.0,ORC,14,9,1,15,0,13,1,7,2,Lobby 1,Finals,11.0,2.0,16.0,0.0,Split_2,APAC_North
18.0,ETOLS,14,15,0,5,5,15,0,13,0,Lobby 1,Finals,12.0,0.0,12.0,0.0,Split_2,APAC_North
19.0,NVS,8,17,0,7,3,18,0,14,0,Lobby 1,Finals,17.0,0.0,14.0,0.0,Split_2,APAC_North
20.0,FAFAFA,6,20,0,14,5,19,0,20,0,Lobby 1,Finals,20.0,0.0,20.0,0.0,Split_2,APAC_North
1.0,NES,42,9,3,2,10,6,7,7,5,Lobby 1,Quarterfinals,,,,,Split_2,APAC_North
2.0,ETOLS,42,1,5,5,6,12,0,5,10,Lobby 1,Quarterfinals,,,,,Split_2,APAC_North
3.0,BMY,40,2,5,3,6,9,0,3,4,Lobby 1,Quarterfinals,,,,,Split_2,APAC_North
4.0,NAT,35,12,0,1,7,3,5,10,1,Lobby 1,Quarterfinals,,,,,Split_2,APAC_North
5.0,DCS,31,10,3,8,2,2,8,8,3,Lobby 1,Quarterfinals,,,,,Split_2,APAC_North
6.0,TU,31,3,0,10,0,5,1,1,5,Lobby 1,Quarterfinals,,,,,Split_2,APAC_North
7.0,GEMI,27,7,6,13,0,7,2,2,3,Lobby 1,Quarterfinals,,,,,Split_2,APAC_North
8.0,SYTH,25,8,2,12,0,1,7,13,0,Lobby 1,Quarterfinals,,,,,Split_2,APAC_North
9.0,HGC,20,5,6,4,3,11,0,12,0,Lobby 1,Quarterfinals,,,,,Split_2,APAC_North
10.0,OC,19,4,2,6,3,10,1,9,1,Lobby 1,Quarterfinals,,,,,Split_2,APAC_North
11.0,Oasis,17,6,3,9,0,4,0,6,1,Lobby 1,Quarterfinals,,,,,Split_2,APAC_North
12.0,Trinity,13,11,0,7,0,8,0,4,2,Lobby 1,Quarterfinals,,,,,Split_2,APAC_North
13.0,CH,5,13,0,11,0,13,0,11,1,Lobby 1,Quarterfinals,,,,,Split_2,APAC_North
1.0,BeastMode,56,8,3,3,4,1,17,4,6,Lobby 2,Quarterfinals,,,,,Split_2,APAC_North
2.0,VS,42,3,6,10,2,9,1,2,13,Lobby 2,Quarterfinals,,,,,Split_2,APAC_North
3.0,ALT,41,4,3,8,1,2,3,1,6,Lobby 2,Quarterfinals,,,,,Split_2,APAC_North
4.0,VEX,33,5,4,1,10,13,0,11,1,Lobby 2,Quarterfinals,,,,,Split_2,APAC_North
5.0,LLGS,33,2,5,6,1,3,7,12,0,Lobby 2,Quarterfinals,,,,,Split_2,APAC_North
6.0,RDNS,32,1,11,9,2,14,0,9,2,Lobby 2,Quarterfinals,,,,,Split_2,APAC_North
7.0,GEKI,22,9,2,5,6,12,0,5,3,Lobby 2,Quarterfinals,,,,,Split_2,APAC_North
8.0,N2H,21,7,3,11,1,7,3,7,4,Lobby 2,Quarterfinals,,,,,Split_2,APAC_North
9.0,EVA:E,19,6,3,12,3,8,3,6,1,Lobby 2,Quarterfinals,,,,,Split_2,APAC_North
10.0,REVO,18,10,0,2,5,11,0,13,0,Lobby 2,Quarterfinals,,,,,Split_2,APAC_North
11.0,N1A,16,14,0,13,0,4,4,8,3,Lobby 2,Quarterfinals,,,,,Split_2,APAC_North
12.0,RGS,13,12,0,7,0,10,0,3,0,Lobby 2,Quarterfinals,,,,,Split_2,APAC_North
13.0,NEMO,11,11,0,4,0,6,0,10,0,Lobby 2,Quarterfinals,,,,,Split_2,APAC_North
14.0,NLG,7,13,0,0,0,5,1,14,0,Lobby 2,Quarterfinals,,,,,Split_2,APAC_North
1.0,VMJ,48,7,1,7,4,2,15,2,4,Lobby 3,Quarterfinals,,,,,Split_2,APAC_North
2.0,CRW,48,3,1,1,17,4,3,9,1,Lobby 3,Quarterfinals,,,,,Split_2,APAC_North
3.0,LFTSF,42,1,10,4,2,12,3,4,4,Lobby 3,Quarterfinals,,,,,Split_2,APAC_North
4.0,DSG,41,8,11,13,0,11,0,1,14,Lobby 3,Quarterfinals,,,,,Split_2,APAC_North
5.0,2ND,40,5,3,2,5,1,6,12,0,Lobby 3,Quarterfinals,,,,,Split_2,APAC_North
6.0,MIYAM,27,4,1,12,0,3,2,3,4,Lobby 3,Quarterfinals,,,,,Split_2,APAC_North
7.0,ART-G,22,2,2,6,1,10,4,11,0,Lobby 3,Quarterfinals,,,,,Split_2,APAC_North
8.0,AXIZ,18,6,0,9,2,5,0,5,3,Lobby 3,Quarterfinals,,,,,Split_2,APAC_North
9.0,ScL,17,12,0,3,2,8,3,10,0,Lobby 3,Quarterfinals,,,,,Split_2,APAC_North
10.0,NVS,15,11,0,5,2,7,2,8,1,Lobby 3,Quarterfinals,,,,,Split_2,APAC_North
11.0,STY,13,9,3,10,2,13,1,13,1,Lobby 3,Quarterfinals,,,,,Split_2,APAC_North
12.0,Streamer,12,13,0,8,0,9,0,7,4,Lobby 3,Quarterfinals,,,,,Split_2,APAC_North
13.0,AYAME,9,10,0,11,0,6,0,6,0,Lobby 3,Quarterfinals,,,,,Split_2,APAC_North
1.0,NT,41,2,6,1,8,8,3,12,0,Lobby 4,Quarterfinals,,,,,Split_2,APAC_North
2.0,DON,40,13,0,6,5,3,2,1,10,Lobby 4,Quarterfinals,,,,,Split_2,APAC_North
3.0,O2,39,11,5,9,6,4,8,2,3,Lobby 4,Quarterfinals,,,,,Split_2,APAC_North
4.0,ORC,36,3,1,5,1,2,8,10,4,Lobby 4,Quarterfinals,,,,,Split_2,APAC_North
5.0,JDT,35,4,3,13,0,1,8,6,3,Lobby 4,Quarterfinals,,,,,Split_2,APAC_North
6.0,FAFAFA,34,5,6,2,4,9,4,5,1,Lobby 4,Quarterfinals,,,,,Split_2,APAC_North
7.0,KZG,27,1,8,10,1,12,1,11,1,Lobby 4,Quarterfinals,,,,,Split_2,APAC_North
8.0,HITBOX,26,12,0,11,5,6,0,3,9,Lobby 4,Quarterfinals,,,,,Split_2,APAC_North
9.0,ICHC,23,8,3,7,3,5,4,8,2,Lobby 4,Quarterfinals,,,,,Split_2,APAC_North
10.0,EGJP,17,7,0,4,2,13,0,4,1,Lobby 4,Quarterfinals,,,,,Split_2,APAC_North
11.0,IGG,16,6,2,8,1,10,0,7,3,Lobby 4,Quarterfinals,,,,,Split_2,APAC_North
12.0,TMB,12,10,0,3,0,11,0,9,0,Lobby 4,Quarterfinals,,,,,Split_2,APAC_North
13.0,Zenith,11,9,2,12,0,7,1,13,1,Lobby 4,Quarterfinals,,,,,Split_2,APAC_North
1.0,HGC,71,10,8,14,5,1,13,1,13,Lobby 1,Semifinals,4.0,0.0,19.0,0.0,Split_2,APAC_North
2.0,SYTH,50,16,0,1,10,9,1,5,4,Lobby 1,Semifinals,2.0,7.0,14.0,0.0,Split_2,APAC_North
3.0,BeastMode,45,3,5,2,8,6,5,15,2,Lobby 1,Semifinals,11.0,4.0,18.0,0.0,Split_2,APAC_North
4.0,NAT,43,15,0,11,3,7,2,4,3,Lobby 1,Semifinals,1.0,8.0,5.0,1.0,Split_2,APAC_North
5.0,EVA:E,42,14,0,13,1,12,0,9,0,Lobby 1,Semifinals,5.0,8.0,1.0,12.0,Split_2,APAC_North
6.0,RDNS,42,6,0,6,4,3,5,16,1,Lobby 1,Semifinals,3.0,8.0,12.0,3.0,Split_2,APAC_North
7.0,GEMI,42,2,9,19,0,5,4,13,0,Lobby 1,Semifinals,12.0,0.0,2.0,5.0,Split_2,APAC_North
8.0,VEX,39,5,7,4,3,19,0,14,0,Lobby 1,Semifinals,7.0,5.0,3.0,4.0,Split_2,APAC_North
9.0,VS,37,4,7,17,1,11,4,6,7,Lobby 1,Semifinals,19.0,0.0,7.0,6.0,Split_2,APAC_North
10.0,ETOLS,37,1,7,7,3,18,0,8,0,Lobby 1,Semifinals,9.0,3.0,10.0,3.0,Split_2,APAC_North
11.0,LLGS,35,7,10,16,0,8,4,3,2,Lobby 1,Semifinals,13.0,0.0,6.0,3.0,Split_2,APAC_North
12.0,N2H,34,11,2,8,0,4,5,7,8,Lobby 1,Semifinals,16.0,1.0,4.0,2.0,Split_2,APAC_North
13.0,ALT,27,12,0,10,3,2,3,12,0,Lobby 1,Semifinals,17.0,3.0,11.0,4.0,Split_2,APAC_North
14.0,OC,24,18,0,12,0,10,1,2,9,Lobby 1,Semifinals,14.0,0.0,17.0,1.0,Split_2,APAC_North
15.0,NES,23,8,1,5,7,14,0,11,3,Lobby 1,Semifinals,15.0,1.0,13.0,1.0,Split_2,APAC_North
16.0,DCS,18,9,1,9,2,13,0,17,1,Lobby 1,Semifinals,10.0,0.0,15.0,6.0,Split_2,APAC_North
17.0,TU,16,19,0,3,2,16,0,19,0,Lobby 1,Semifinals,8.0,0.0,9.0,3.0,Split_2,APAC_North
18.0,REVO,14,13,0,18,0,17,0,10,1,Lobby 1,Semifinals,6.0,4.0,8.0,1.0,Split_2,APAC_North
19.0,GEKI,9,17,1,15,0,15,5,18,1,Lobby 1,Semifinals,18.0,0.0,16.0,0.0,Split_2,APAC_North
20.0,BMY,0,0,0,0,0,0,0,0,0,Lobby 1,Semifinals,0.0,0.0,0.0,0.0,Split_2,APAC_North
1.0,DSG,115,1,14,4,13,1,19,18,3,Lobby 2,Semifinals,14.0,1.0,1.0,23.0,Split_2,APAC_North
2.0,VMJ,54,9,3,16,2,3,9,1,15,Lobby 2,Semifinals,16.0,0.0,5.0,0.0,Split_2,APAC_North
3.0,DON,48,3,5,2,6,11,5,14,1,Lobby 2,Semifinals,10.0,2.0,6.0,6.0,Split_2,APAC_North
4.0,NVS,44,5,4,9,0,4,8,3,0,Lobby 2,Semifinals,19.0,0.0,2.0,5.0,Split_2,APAC_North
5.0,ICHC,44,4,6,1,6,2,0,7,2,Lobby 2,Semifinals,18.0,0.0,17.0,1.0,Split_2,APAC_North
6.0,2ND,42,7,7,7,0,14,5,4,3,Lobby 2,Semifinals,12.0,5.0,3.0,2.0,Split_2,APAC_North
7.0,O2,39,18,1,14,0,7,3,2,6,Lobby 2,Semifinals,3.0,5.0,9.0,2.0,Split_2,APAC_North
8.0,NT,35,8,0,6,1,8,0,8,1,Lobby 2,Semifinals,4.0,14.0,4.0,0.0,Split_2,APAC_North
9.0,CRW,31,11,5,17,3,5,4,17,3,Lobby 2,Semifinals,8.0,4.0,8.0,3.0,Split_2,APAC_North
10.0,AXIZ,30,2,3,18,0,13,0,6,2,Lobby 2,Semifinals,2.0,2.0,11.0,0.0,Split_2,APAC_North
11.0,EGJP,27,6,4,8,0,16,0,5,6,Lobby 2,Semifinals,7.0,4.0,15.0,0.0,Split_2,APAC_North
12.0,FAFAFA,26,14,0,20,0,17,0,10,1,Lobby 2,Semifinals,1.0,7.0,12.0,2.0,Split_2,APAC_North
13.0,KZG,24,13,2,11,7,6,1,16,0,Lobby 2,Semifinals,5.0,5.0,16.0,0.0,Split_2,APAC_North
14.0,JDT,23,16,0,5,4,20,0,13,5,Lobby 2,Semifinals,9.0,0.0,7.0,4.0,Split_2,APAC_North
15.0,MIYAM,22,17,0,3,10,10,0,15,0,Lobby 2,Semifinals,20.0,0.0,13.0,1.0,Split_2,APAC_North
16.0,LFTSF,21,15,3,12,3,9,4,19,0,Lobby 2,Semifinals,11.0,3.0,19.0,3.0,Split_2,APAC_North
17.0,ScL,19,12,1,13,0,12,0,9,3,Lobby 2,Semifinals,13.0,1.0,10.0,6.0,Split_2,APAC_North
18.0,ORC,15,10,0,10,1,18,0,11,3,Lobby 2,Semifinals,6.0,2.0,14.0,0.0,Split_2,APAC_North
19.0,ART-G,2,19,0,19,0,15,0,12,0,Lobby 2,Semifinals,17.0,0.0,18.0,0.0,Split_2,APAC_North
20.0,HITBOX,2,20,0,15,0,19,0,20,0,Lobby 2,Semifinals,15.0,0.0,20.0,0.0,Split_2,APAC_North
1.0,DSG,98,2,16,6,9,1,16,1,13,Lobby 1,Finals,8.0,6.0,19.0,0.0,Split_2,APAC_North
2.0,CRW,60,19,3,13,3,15,2,6,3,Lobby 1,Finals,2.0,13.0,1.0,10.0,Split_2,APAC_North
3.0,VMJ,52,7,10,2,10,14,2,15,0,Lobby 1,Finals,20.0,0.0,5.0,12.0,Split_2,APAC_North
4.0,2ND,50,3,4,10,1,5,3,7,6,Lobby 1,Finals,3.0,7.0,10.0,4.0,Split_2,APAC_North
5.0,ETOLS,44,1,9,9,1,12,5,9,0,Lobby 1,Finals,16.0,1.0,3.0,4.0,Split_2,APAC_North
6.0,O2,38,8,3,16,0,9,2,3,9,Lobby 1,Finals,6.0,5.0,7.0,2.0,Split_2,APAC_North
7.0,NAT,37,12,0,7,5,6,5,2,3,Lobby 1,Finals,10.0,2.0,6.0,1.0,Split_2,APAC_North
8.0,ICHC,35,6,0,17,1,2,3,19,0,Lobby 1,Finals,1.0,6.0,14.0,0.0,Split_2,APAC_North
9.0,AXIZ,34,9,2,12,1,8,0,20,0,Lobby 1,Finals,4.0,2.0,2.0,10.0,Split_2,APAC_North
10.0,NT,33,4,3,14,3,3,4,18,0,Lobby 1,Finals,18.0,0.0,4.0,5.0,Split_2,APAC_North
11.0,DON,29,10,0,1,8,10,2,11,0,Lobby 1,Finals,9.0,0.0,20.0,0.0,Split_2,APAC_North
12.0,GEMI,24,5,5,8,3,17,0,8,0,Lobby 1,Finals,5.0,2.0,9.0,0.0,Split_2,APAC_North
13.0,VS,23,18,0,19,0,13,2,5,8,Lobby 1,Finals,13.0,3.0,8.0,2.0,Split_2,APAC_North
14.0,NVS,21,17,0,5,1,7,2,13,2,Lobby 1,Finals,11.0,7.0,18.0,0.0,Split_2,APAC_North
15.0,SYTH,18,16,0,3,1,11,2,14,3,Lobby 1,Finals,14.0,1.0,16.0,1.0,Split_2,APAC_North
16.0,EVA:E,17,11,0,11,3,4,3,10,1,Lobby 1,Finals,17.0,0.0,15.0,0.0,Split_2,APAC_North
17.0,VEX,15,14,1,4,3,19,1,17,0,Lobby 1,Finals,15.0,2.0,11.0,0.0,Split_2,APAC_North
18.0,BeastMode,14,15,0,18,0,16,3,12,4,Lobby 1,Finals,12.0,0.0,12.0,3.0,Split_2,APAC_North
19.0,HGC,14,20,0,20,0,18,1,4,3,Lobby 1,Finals,7.0,2.0,17.0,0.0,Split_2,APAC_North
20.0,RDNS,8,13,0,15,0,20,0,16,1,Lobby 1,Finals,19.0,0.0,13.0,4.0,Split_2,APAC_North
1.0,GEMI,66,5,6,4,3,1,7,1,17,Lobby 1,Quarterfinals,,,,,Split_2,APAC_North
2.0,REVO,54,4,1,1,5,2,13,7,6,Lobby 1,Quarterfinals,,,,,Split_2,APAC_North
3.0,O2,47,1,10,8,4,3,1,2,2,Lobby 1,Quarterfinals,,,,,Split_2,APAC_North
4.0,2ND,30,12,1,2,8,9,3,4,1,Lobby 1,Quarterfinals,,,,,Split_2,APAC_North
5.0,ORC,26,3,5,7,0,10,0,3,2,Lobby 1,Quarterfinals,,,,,Split_2,APAC_North
